schools,districts,countys,sat_pct_pass_gr12,act_pct_pass_gr12,pct_poverty,pct_asian,pct_black,pct_hispanic,pct_white,pct_mixed,pct_other_race,act_tst_tkrs_gr12,enroll_gr12,sat_tst_tkrs_gr12,school_score_class,school_pov_class
Sheldon High,Elk Grove Unified,Sacramento,51.0,56.99999999999999,56.99999999999999,31.916537867078826,13.562596599690883,24.45904173106646,15.494590417310663,7.071097372488408,7.496136012364761,82.0,614.0,217.0,good,medium
Elk Grove High,Elk Grove Unified,Sacramento,61.0,64.0,36.5,10.708491076257436,6.598161168199026,29.367225527312062,37.047052460789615,9.73499188750676,6.5440778799351005,97.0,475.0,139.0,good,low
Cordova High,Folsom-Cordova Unified,Sacramento,43.0,61.0,66.4,7.941653160453808,9.562398703403566,37.439222042139384,33.27930848190167,6.158833063209076,5.618584548892491,23.0,386.0,89.0,fair,medium
Folsom High,Folsom-Cordova Unified,Sacramento,78.0,87.0,14.7,21.271585557299844,2.708006279434851,13.932496075353217,51.92307692307693,6.397174254317112,3.767660910518053,127.0,552.0,209.0,excellent,very low
Liberty Ranch High,Galt Joint Union High,Sacramento,52.0,72.0,48.8,2.2787028921998247,2.4539877300613497,46.275197195442594,41.63014899211218,5.872042068361086,1.4899211218229622,32.0,315.0,140.0,good,low
Galt High,Galt Joint Union High,Sacramento,35.0,23.0,63.1,1.5625,0.5859375,65.625,27.734375,3.515625,0.9765625,26.0,215.0,74.0,fair,medium
Rio Vista High,River Delta Joint Unified,Sacramento,38.0,32.0,49.9,0.0,3.7128712871287126,43.56435643564357,45.54455445544555,5.198019801980198,1.9801980198019802,22.0,106.0,42.0,fair,low
Rosemont High,Sacramento City Unified,Sacramento,55.00000000000001,47.0,66.9,8.130081300813007,16.03843311160384,34.66371027346637,28.529194382852918,7.169253510716925,5.469327420546933,32.0,300.0,67.0,good,medium
Sacramento Charter High,Sacramento City Unified,Sacramento,15.0,17.0,69.8,1.782178217821782,56.63366336633663,27.524752475247528,1.188118811881188,10.891089108910892,1.9801980198019802,144.0,151.0,85.0,poor,medium
West Campus,Sacramento City Unified,Sacramento,66.0,74.0,57.9,30.357142857142854,3.571428571428571,34.04761904761905,19.047619047619047,10.0,2.976190476190476,46.0,194.0,77.0,good,medium
Luther Burbank High,Sacramento City Unified,Sacramento,22.0,19.0,86.0,26.70250896057348,21.804062126642773,40.800477897252094,3.166069295101553,2.6881720430107525,4.838709677419355,62.0,449.0,123.0,poor,high
Hiram W. Johnson High,Sacramento City Unified,Sacramento,25.0,4.0,76.2,25.11933174224344,11.75417661097852,48.389021479713605,6.5035799522673035,3.639618138424821,4.594272076372316,28.0,364.0,55.0,poor,high
C. K. McClatchy High,Sacramento City Unified,Sacramento,56.99999999999999,77.0,58.4,14.873286248442044,9.763190693809722,43.581221437474035,22.97465724968841,5.40091400083091,3.406730369754882,74.0,504.0,113.0,good,medium
Aspire Alexander Twilight Secondary Academy,San Juan Unified,Sacramento,15.0,16.0,88.7,3.1189083820662766,19.103313840155945,59.84405458089669,6.237816764132553,4.093567251461988,7.602339181286549,44.0,36.0,26.0,poor,high
Mesa Verde High,San Juan Unified,Sacramento,32.0,37.0,65.7,2.5791324736225087,4.6893317702227435,37.39742086752638,46.776084407971865,5.978898007033997,2.5791324736225087,27.0,211.0,62.0,fair,medium
Bella Vista High,San Juan Unified,Sacramento,70.0,85.0,26.899999999999995,4.088504088504089,2.3088023088023086,20.153920153920154,65.65656565656566,5.435305435305436,2.356902356902357,74.0,458.0,145.0,good,low
Casa Roble Fundamental High,San Juan Unified,Sacramento,50.0,53.0,35.0,1.0942760942760943,1.430976430976431,18.434343434343432,71.54882154882155,4.966329966329966,2.525252525252525,19.0,255.0,56.0,fair,low
Del Campo High,San Juan Unified,Sacramento,43.0,50.0,50.1,2.637749120750293,6.799531066822978,23.62250879249707,56.91676436107854,6.506447831184056,3.5169988276670576,36.0,371.0,95.0,fair,medium
El Camino Fundamental High,San Juan Unified,Sacramento,62.0,80.0,46.8,6.656346749226007,9.597523219814242,28.405572755417957,45.975232198142415,5.88235294117647,3.48297213622291,46.0,321.0,119.0,good,low
Mira Loma High,San Juan Unified,Sacramento,89.0,92.0,52.2,24.177726485862667,6.75129832660127,21.75418349682631,36.699365262550494,5.71263704558569,4.904789382573572,71.0,454.0,150.0,excellent,medium
Rio Americano High,San Juan Unified,Sacramento,65.0,79.0,20.9,5.529953917050691,3.9938556067588324,18.945212493599588,64.0552995391705,4.966717869943676,2.5089605734767026,84.0,385.0,138.0,good,very low
San Juan High,San Juan Unified,Sacramento,18.0,31.0,77.0,1.8675721561969438,12.054329371816639,42.27504244482173,35.82342954159593,4.4142614601018675,3.5653650254668934,32.0,170.0,40.0,poor,high
Inderkum High,Natomas Unified,Sacramento,37.0,24.0,54.1,19.01075268817204,20.473118279569892,26.236559139784948,15.053763440860216,9.032258064516128,10.193548387096774,463.0,471.0,221.0,fair,medium
Natomas Pacific Pathways Prep,Natomas Unified,Sacramento,64.0,76.0,48.0,35.748792270531396,4.830917874396135,26.08695652173913,16.74718196457327,5.958132045088567,10.628019323671497,17.0,155.0,111.0,good,low
Leroy Greene Academy,Natomas Unified,Sacramento,11.0,13.0,60.4,9.170854271356783,13.316582914572864,45.22613065326633,19.849246231155778,7.2864321608040195,5.150753768844221,69.0,67.0,37.0,poor,medium
Natomas High,Natomas Unified,Sacramento,15.0,9.0,76.9,11.100832562442182,17.11378353376503,53.56151711378353,8.325624421831638,4.532839962997224,5.365402405180388,199.0,243.0,78.0,poor,high
Natomas Charter,Natomas Unified,Sacramento,55.00000000000001,67.0,24.5,14.60612691466083,6.783369803063458,29.540481400437635,26.258205689277897,15.426695842450766,7.385120350109409,18.0,117.0,77.0,good,very low
Grant Union High,Twin Rivers Unified,Sacramento,13.0,35.0,80.1,14.885114885114886,18.28171828171828,54.145854145854145,4.095904095904096,2.9470529470529474,5.644355644355644,49.0,394.0,328.0,poor,high
Rio Linda High,Twin Rivers Unified,Sacramento,28.000000000000004,43.0,70.7,12.55980861244019,8.433014354066986,45.035885167464116,24.2822966507177,3.110047846889952,6.578947368421052,28.0,318.0,283.0,fair,medium
San Benito High,San Benito High,San Benito,47.0,44.0,57.99999999999999,1.5811552113585026,0.35495321071313324,74.70151661826395,19.006131010003227,1.1616650532429817,3.1945788964181996,118.0,744.0,205.0,fair,medium
Barstow High,Barstow Unified,San Bernardino,43.0,31.0,72.6,0.9602194787379973,15.843621399176955,53.77229080932785,21.124828532235938,4.458161865569274,3.840877914951989,26.0,319.0,44.0,fair,medium
Alta Loma High,Chaffey Joint Union High,San Bernardino,44.0,61.0,52.900000000000006,4.169976171564734,5.877680698967434,55.162827640984915,30.301826846703733,1.8665607625099285,2.6211278792692614,56.0,634.0,231.0,fair,medium
Etiwanda High,Chaffey Joint Union High,San Bernardino,51.0,56.99999999999999,43.4,7.023411371237458,14.269788182831661,50.306577480490525,18.283166109253067,4.124860646599777,5.992196209587513,84.0,851.0,399.0,good,low
Rancho Cucamonga High,Chaffey Joint Union High,San Bernardino,48.0,53.0,40.9,10.273770974389167,13.040918457462466,44.303797468354425,22.81424786576391,4.768913747424198,4.798351486605829,77.0,798.0,407.0,fair,low
Los Osos High,Chaffey Joint Union High,San Bernardino,64.0,71.0,33.9,17.575757575757574,6.565656565656567,36.06060606060606,33.36700336700337,2.154882154882155,4.276094276094276,149.0,763.0,367.0,good,low
Colony High,Chaffey Joint Union High,San Bernardino,33.0,40.0,73.0,4.683195592286501,10.560146923783286,71.71717171717171,8.034894398530762,1.790633608815427,3.213957759412305,55.0,539.0,213.0,fair,medium
Chaffey High,Chaffey Joint Union High,San Bernardino,19.0,45.0,86.2,1.0375343301800428,2.410741531888923,89.47207812023193,4.516325907842539,0.9459871833994506,1.6173329264571255,31.0,782.0,328.0,poor,high
Montclair High,Chaffey Joint Union High,San Bernardino,36.0,31.0,87.3,3.9638386648122395,1.4603616133518775,87.79554937413073,3.998609179415855,0.6954102920723227,2.086230876216968,257.0,705.0,270.0,fair,high
Ontario High,Chaffey Joint Union High,San Bernardino,28.999999999999996,23.0,83.8,2.1637675010606703,2.248621128553246,89.94484514212982,3.224437844717862,1.1030971574034791,1.3152312261349173,81.0,588.0,205.0,fair,high
Don Antonio Lugo High,Chino Valley Unified,San Bernardino,23.0,41.0,67.5,2.6474127557160045,1.5643802647412757,80.80625752105897,11.793020457280386,1.203369434416366,1.9855595667870036,22.0,432.0,282.0,poor,medium
Ruben S. Ayala High,Chino Valley Unified,San Bernardino,63.0,81.0,26.700000000000003,26.698319941563188,3.9810080350620893,38.67786705624543,19.68590211833455,2.5931336742147555,8.363769174579986,133.0,695.0,556.0,good,low
Chino Hills High,Chino Valley Unified,San Bernardino,55.00000000000001,73.0,28.999999999999996,18.779007497322382,5.533737950731882,42.199214566226345,22.099250267761512,3.1417350946090683,8.247054623348804,79.0,704.0,514.0,good,low
Chino High,Chino Valley Unified,San Bernardino,22.0,50.0,65.6,3.0563002680965146,2.4664879356568368,81.50134048257372,10.67024128686327,0.482573726541555,1.8230563002680964,16.0,432.0,354.0,poor,medium
Bloomington High,Colton Joint Unified,San Bernardino,31.0,65.0,79.5,0.968421052631579,2.4842105263157896,91.70526315789473,3.3684210526315788,0.16842105263157894,1.3052631578947367,17.0,481.0,145.0,fair,high
Colton High,Colton Joint Unified,San Bernardino,28.000000000000004,20.0,78.1,0.3056546102903719,2.1395822720326034,93.88690779419257,3.0056036678553237,0.3565970453387672,0.3056546102903719,71.0,445.0,86.0,fair,high
Summit High,Fontana Unified,San Bernardino,33.0,15.0,65.9,3.6053882725832014,9.310618066561014,74.08874801901743,7.6069730586370845,1.664025356576862,3.724247226624406,512.0,556.0,241.0,fair,medium
Jurupa Hills High,Fontana Unified,San Bernardino,30.0,11.0,82.8,1.644398766700925,4.779033915724564,88.0267214799589,3.28879753340185,0.7194244604316548,1.5416238437821173,424.0,466.0,138.0,fair,high
Fontana A. B. Miller High,Fontana Unified,San Bernardino,32.0,12.0,87.0,0.5982512655315232,5.338242061665899,88.67924528301887,3.313391624482283,0.5062126092959043,1.5646571560055222,447.0,507.0,171.0,fair,high
Henry J. Kaiser High,Fontana Unified,San Bernardino,28.000000000000004,13.0,82.0,1.1390602752728998,5.125771238728049,88.18224964404367,3.5121025154247745,0.8068343616516375,1.2339819648789747,467.0,516.0,227.0,fair,high
Fontana High,Fontana Unified,San Bernardino,17.0,8.0,93.3,0.3227107704719645,2.420330778539734,94.5945945945946,1.855586930213796,0.24203307785397335,0.5647438483259379,496.0,538.0,218.0,poor,high
Riverside Preparatory,Oro Grande,San Bernardino,28.000000000000004,28.999999999999996,73.4,0.7328990228013029,18.037459283387623,55.29315960912052,18.403908794788272,5.048859934853421,2.48371335504886,17.0,117.0,46.0,fair,medium
Citrus Valley High,Redlands Unified,San Bernardino,47.0,61.0,53.7,7.508369201339073,7.077953132472501,54.7584887613582,22.907699665231945,4.160688665710186,3.5868005738880915,33.0,490.0,306.0,fair,medium
Redlands East Valley High,Redlands Unified,San Bernardino,52.0,61.0,52.300000000000004,4.67005076142132,6.598984771573605,52.38578680203045,30.862944162436552,3.50253807106599,1.9796954314720812,92.0,545.0,376.0,good,medium
Redlands Senior High,Redlands Unified,San Bernardino,55.00000000000001,91.0,50.6,17.463075586446568,5.560382276281494,41.48566463944397,26.151172893136405,4.170286707211121,5.169417897480452,46.0,569.0,360.0,good,medium
Wilmer Amina Carter High,Rialto Unified,San Bernardino,25.0,28.999999999999996,81.4,1.058873358746294,13.850063532401524,77.29775518847946,4.489623041084286,2.2024565861922913,1.1012282930961457,34.0,583.0,173.0,poor,high
Rialto High,Rialto Unified,San Bernardino,42.0,37.0,91.9,0.8141592920353982,4.672566371681416,91.00884955752213,2.230088495575221,0.24778761061946902,1.0265486725663717,93.0,611.0,170.0,fair,high
Eisenhower Senior High,Rialto Unified,San Bernardino,28.000000000000004,24.0,92.1,0.5775577557755776,9.653465346534654,86.5924092409241,1.4851485148514851,0.7838283828382838,0.9075907590759077,63.0,524.0,124.0,fair,high
Rim of the World Senior High,Rim of the World Unified,San Bernardino,30.0,73.0,52.0,0.8385744234800839,1.4675052410901468,37.84067085953878,54.40251572327044,4.716981132075472,0.7337526205450734,26.0,209.0,56.0,fair,medium
Indian Springs High,San Bernardino City Unified,San Bernardino,15.0,18.0,93.9,2.3834745762711864,10.063559322033898,83.84533898305084,2.11864406779661,0.6885593220338982,0.9004237288135594,110.0,382.0,65.0,poor,high
Arroyo Valley High,San Bernardino City Unified,San Bernardino,23.0,27.0,93.6,0.9150805270863837,5.307467057101025,90.95900439238653,1.281112737920937,0.29282576866764276,1.2445095168374818,51.0,565.0,202.0,poor,high
Cajon High,San Bernardino City Unified,San Bernardino,30.0,36.0,74.1,1.6221696519094289,13.889827644474483,69.719499831024,10.679283541737075,1.4531936465021968,2.6360256843528216,100.0,631.0,232.0,fair,medium
San Bernardino High,San Bernardino City Unified,San Bernardino,20.0,31.0,91.5,0.6389776357827476,8.626198083067091,84.08945686900958,3.3226837060702876,0.9584664536741214,2.364217252396166,71.0,321.0,94.0,poor,high
San Gorgonio High,San Bernardino City Unified,San Bernardino,33.0,33.0,88.1,3.32244008714597,10.893246187363834,75.59912854030502,5.93681917211329,1.3616557734204793,2.886710239651416,24.0,450.0,170.0,fair,high
Adelanto High,Victor Valley Union High,San Bernardino,14.000000000000002,28.999999999999996,86.4,0.4982561036372696,21.723966118584954,68.51021425012456,3.8365719980069755,2.7404085700049827,2.690582959641256,28.0,430.0,102.0,poor,high
Victor Valley High,Victor Valley Union High,San Bernardino,24.0,21.0,91.4,1.063264221158958,19.936204146730464,66.08187134502924,7.442849548112706,3.1897926634768736,2.28601807549176,39.0,425.0,89.0,poor,high
Cobalt Institute of Math and Science Academy,Victor Valley Union High,San Bernardino,23.0,37.0,83.5,2.4096385542168677,7.970342910101946,72.93790546802596,9.267840593141798,3.707136237256719,3.707136237256719,19.0,103.0,60.0,poor,high
Yucaipa High,Yucaipa-Calimesa Joint Unified,San Bernardino,56.99999999999999,66.0,45.9,1.3956734124214933,1.3956734124214933,42.812281926029314,51.84926727145848,1.1863224005582695,1.3607815771109562,61.0,628.0,227.0,good,low
Serrano High,Snowline Joint Unified,San Bernardino,48.0,61.0,63.9,1.643192488262911,4.694835680751173,51.079812206572775,34.882629107981224,1.0328638497652582,6.666666666666667,56.0,444.0,136.0,fair,medium
Oak Hills High,Hesperia Unified,San Bernardino,42.0,38.0,61.5,1.7398181099248715,7.7500988533017,64.1755634638197,23.922499011466982,0.4349545274812179,1.9770660340055357,154.0,570.0,201.0,fair,medium
Hesperia High,Hesperia Unified,San Bernardino,15.0,22.0,64.2,1.334604385128694,9.103908484270734,76.64442326024785,11.105815061963774,0.7149666348903718,1.09628217349857,40.0,445.0,108.0,poor,medium
Sultana High,Hesperia Unified,San Bernardino,36.0,62.0,69.5,0.5194805194805194,6.181818181818182,64.41558441558442,26.38961038961039,0.4675324675324675,2.0259740259740258,21.0,429.0,108.0,fair,medium
Upland High,Upland Unified,San Bernardino,48.0,48.0,53.400000000000006,6.230721776681062,8.420727945712523,56.940160394818015,22.887106724244294,1.6039481801357187,3.9173349784083897,62.0,764.0,296.0,fair,medium
Apple Valley High,Apple Valley Unified,San Bernardino,36.0,55.00000000000001,60.8,2.4480369515011544,6.51270207852194,46.558891454965355,42.032332563510394,1.1547344110854503,1.2933025404157044,55.0,551.0,186.0,fair,medium
Coronado High,Coronado Unified,San Diego,75.0,78.0,8.4,2.1145374449339207,1.4977973568281937,22.46696035242291,56.651982378854626,9.33920704845815,7.929515418502203,128.0,291.0,151.0,good,very low
Classical Academy High,Escondido Union High,San Diego,72.0,90.0,11.7,2.675059008654603,1.0228166797797011,19.35483870967742,65.06687647521636,8.49724626278521,3.383162863886703,69.0,298.0,93.0,good,very low
Del Lago Academy - Campus of Applied Science,Escondido Union High,San Diego,48.0,56.99999999999999,53.1,4.9079754601226995,1.3496932515337423,64.41717791411043,24.662576687116562,0.1226993865030675,4.539877300613497,65.0,178.0,97.0,fair,medium
San Pasqual High,Escondido Union High,San Diego,49.0,49.0,58.5,2.9518619436875566,1.6348773841961852,66.39418710263398,24.38692098092643,1.589464123524069,3.0426884650317896,98.0,518.0,192.0,fair,medium
Escondido Charter High,Escondido Union High,San Diego,71.0,74.0,41.1,4.778156996587031,1.4789533560864618,45.16496018202503,40.159271899886235,3.6405005688282137,4.778156996587031,27.0,210.0,73.0,good,low
Escondido High,Escondido Union High,San Diego,33.0,28.000000000000004,71.2,2.528216704288939,2.347629796839729,79.32279909706547,12.325056433408578,0.3611738148984198,3.115124153498871,137.0,580.0,191.0,fair,medium
Orange Glen High,Escondido Union High,San Diego,30.0,24.0,84.8,1.6769144773616547,1.9005030743432085,87.3672442705422,6.8194522079373945,0.11179429849077697,2.1240916713247624,101.0,497.0,127.0,fair,high
Fallbrook High,Fallbrook Union High,San Diego,49.0,62.0,57.9,0.8060453400503778,0.9571788413098238,67.10327455919396,26.64987405541562,2.518891687657431,1.964735516372796,40.0,464.0,105.0,fair,medium
Valhalla High,Grossmont Union High,San Diego,59.0,79.0,58.9,3.698501872659176,2.9962546816479403,23.923220973782772,62.64044943820225,4.634831460674158,2.106741573033708,85.0,565.0,148.0,good,medium
West Hills High,Grossmont Union High,San Diego,68.0,78.0,40.0,3.0878859857482186,2.434679334916865,27.137767220902614,58.2541567695962,5.760095011876484,3.32541567695962,49.0,421.0,132.0,good,low
Steele Canyon High,Grossmont Union High,San Diego,65.0,75.0,28.7,1.0712622263623661,5.961807172799255,46.99580810433163,35.72426641825803,7.498835584536563,2.7480204937121564,125.0,511.0,219.0,good,low
El Cajon Valley High,Grossmont Union High,San Diego,49.0,38.0,93.9,2.0552344251766215,9.505459216441874,43.73795761078998,40.52665382145151,1.8625561978163132,2.312138728323699,94.0,553.0,85.0,fair,high
Grossmont High,Grossmont Union High,San Diego,59.0,59.0,56.7,2.344095532950022,6.678460858027421,40.11499336576736,40.91110128261831,6.899601946041574,3.051747014595312,87.0,539.0,141.0,good,medium
Helix High,Grossmont Union High,San Diego,62.0,56.00000000000001,56.7,4.205798285014292,11.06574111882401,47.2029399755002,23.560636994691713,9.840751327072274,4.124132298897509,239.0,578.0,238.0,good,medium
Mount Miguel High,Grossmont Union High,San Diego,23.0,37.0,79.2,2.110022607385079,13.790504898266768,66.08892238131124,8.364732479276563,4.52147701582517,5.124340617935192,27.0,322.0,65.0,poor,high
Santana High,Grossmont Union High,San Diego,60.0,55.00000000000001,46.0,2.0734597156398102,2.4289099526066353,27.13270142180095,60.54502369668246,4.62085308056872,3.1990521327014214,47.0,420.0,112.0,good,low
River Valley Charter,Lakeside Union Elementary,San Diego,85.0,100.0,15.299999999999999,3.606557377049181,1.3114754098360655,15.081967213114755,74.42622950819671,1.639344262295082,3.934426229508197,15.0,50.0,20.0,excellent,very low
Mt. Carmel High,Poway Unified,San Diego,72.0,81.0,24.2,13.487881981032665,3.3192834562697575,17.96628029504742,39.09378292939937,10.95890410958904,15.17386722866175,134.0,476.0,165.0,good,very low
Rancho Bernardo High,Poway Unified,San Diego,78.0,80.0,18.8,17.006802721088434,2.33843537414966,16.3265306122449,46.64115646258503,8.801020408163266,8.886054421768709,189.0,597.0,272.0,excellent,very low
Westview High,Poway Unified,San Diego,85.0,91.0,15.299999999999999,30.218855218855218,2.1885521885521886,10.353535353535353,37.331649831649834,8.83838383838384,11.06902356902357,212.0,596.0,258.0,excellent,very low
Poway High,Poway Unified,San Diego,80.0,70.0,25.7,5.015263846489315,1.3519406890536414,29.437418229393806,49.54208460532054,8.242477104230266,6.4108155255124295,195.0,533.0,186.0,excellent,low
High Tech High International,San Diego Unified,San Diego,48.0,45.0,39.9,5.49738219895288,6.282722513089005,43.717277486910994,32.460732984293195,8.37696335078534,3.664921465968586,22.0,98.0,77.0,fair,low
San Diego International Studies,San Diego Unified,San Diego,37.0,71.0,51.2,1.7736486486486487,5.489864864864865,57.854729729729726,26.013513513513516,7.094594594594595,1.7736486486486487,99.0,286.0,116.0,fair,medium
Crawford High,San Diego Unified,San Diego,12.0,30.0,90.5,19.470538001707943,27.83945345858241,45.94363791631085,2.4765157984628523,2.7327070879590094,1.5371477369769428,37.0,218.0,168.0,poor,high
San Diego Science and Technology,San Diego Unified,San Diego,31.0,32.0,79.0,1.6528925619834711,10.035419126328216,77.21369539551358,5.430932703659976,4.014167650531287,1.6528925619834711,19.0,157.0,58.0,fair,high
High Tech High Media Arts,San Diego Unified,San Diego,28.000000000000004,50.0,47.4,4.092071611253197,6.649616368286446,51.91815856777494,26.08695652173913,6.138107416879795,5.115089514066496,38.0,90.0,47.0,fair,low
Gompers Preparatory Academy,San Diego Unified,San Diego,15.0,11.0,77.9,3.4609720176730487,6.185567010309279,88.51251840942562,0.3681885125184094,0.4418262150220913,1.0309278350515463,114.0,125.0,65.0,poor,high
Serra High,San Diego Unified,San Diego,56.99999999999999,60.0,51.0,8.405172413793103,6.896551724137931,39.51149425287356,29.454022988505745,11.99712643678161,3.7356321839080464,35.0,369.0,151.0,good,medium
Mira Mesa High,San Diego Unified,San Diego,62.0,62.0,43.9,22.85348141819735,3.8445108927808627,23.280649295173003,11.96070055531824,11.661683041435284,26.39897479709526,65.0,620.0,254.0,good,low
University City High,San Diego Unified,San Diego,60.0,88.0,39.7,10.95052807115064,2.7793218454697053,37.85436353529739,35.46414674819344,8.560311284046692,4.391328515842134,115.0,459.0,196.0,good,low
Scripps Ranch High,San Diego Unified,San Diego,83.0,90.0,15.0,25.058657907085873,2.534021586109808,13.702487095260441,41.52979821679963,11.543876114500234,5.631159080244017,203.0,542.0,255.0,excellent,very low
Preuss School UCSD,San Diego Unified,San Diego,61.0,48.0,95.0,18.072289156626507,13.012048192771083,63.97590361445783,1.3253012048192772,0.9638554216867471,2.6506024096385543,100.0,103.0,82.0,good,high
Clairemont High,San Diego Unified,San Diego,33.0,70.0,54.400000000000006,4.416761041902604,1.8120045300113252,49.37712344280861,36.013590033975085,5.889014722536806,2.491506228765572,27.0,207.0,60.0,fair,medium
High Tech High,San Diego Unified,San Diego,30.0,60.0,43.2,4.3737574552683895,5.168986083499006,46.12326043737575,31.809145129224653,7.952286282306163,4.572564612326044,25.0,126.0,92.0,fair,low
Henry High,San Diego Unified,San Diego,64.0,75.0,40.7,13.74314800313234,5.873140172278778,31.010180109631953,38.566953797963976,8.613938919342209,2.192638997650744,138.0,506.0,225.0,good,low
Hoover High,San Diego Unified,San Diego,26.0,24.0,90.1,11.79440110142267,7.251032583754016,76.68655346489214,1.3308857273978891,1.6521340064249657,1.2849931161083066,206.0,489.0,201.0,fair,high
La Jolla High,San Diego Unified,San Diego,78.0,95.0,23.7,5.634861006761834,1.1269722013523666,25.99549211119459,55.97295266716754,9.616829451540196,1.6528925619834711,112.0,339.0,139.0,excellent,very low
Madison High,San Diego Unified,San Diego,26.0,41.0,67.4,6.5015479876160995,10.526315789473683,57.68833849329206,15.995872033023737,5.985552115583075,3.3023735810113517,39.0,221.0,82.0,fair,medium
Mission Bay High,San Diego Unified,San Diego,40.0,49.0,55.2,2.382978723404255,4.51063829787234,49.87234042553192,35.65957446808511,5.617021276595745,1.9574468085106382,51.0,226.0,100.0,fair,medium
Morse High,San Diego Unified,San Diego,51.0,56.00000000000001,78.9,2.86697247706422,12.041284403669724,38.41743119266055,1.7201834862385321,8.0848623853211,36.86926605504588,55.0,374.0,119.0,good,high
Point Loma High,San Diego Unified,San Diego,69.0,73.0,35.3,1.9501625135427951,2.3293607800650054,36.890574214517876,50.16251354279523,7.258938244853738,1.4084507042253522,157.0,456.0,191.0,good,low
The O'Farrell Charter,San Diego Unified,San Diego,44.0,28.000000000000004,63.1,4.979035639412998,15.041928721174006,55.083857442348005,2.515723270440252,5.817610062893082,16.561844863731658,97.0,125.0,64.0,fair,medium
Canyon Crest Academy,San Dieguito Union High,San Diego,92.0,96.0,5.7,34.22818791946309,0.5527043031977892,7.461508093170154,50.730359257797076,5.2901697591788395,1.7370706671930518,409.0,635.0,156.0,excellent,very low
Torrey Pines High,San Dieguito Union High,San Diego,86.0,92.0,10.0,20.693828156514723,0.9681323114158934,14.27995159338443,58.69302137958854,4.033884630899556,1.3311819281968535,355.0,627.0,175.0,excellent,very low
La Costa Canyon High,San Dieguito Union High,San Diego,79.0,83.0,11.6,2.134646962233169,0.8210180623973727,15.873015873015872,75.04105090311987,4.761904761904762,1.3683634373289546,248.0,523.0,183.0,excellent,very low
Olympian High,Sweetwater Union High,San Diego,69.0,63.0,26.5,3.8237738985868663,6.483790523690773,52.41064006650041,8.645054031587698,8.354114713216958,20.282626766417287,98.0,631.0,319.0,good,low
Southwest Senior High,Sweetwater Union High,San Diego,21.0,28.999999999999996,75.9,0.28752156411730884,1.3225991949396205,91.83438757906843,2.587694077055779,1.0350776308223115,2.93271995399655,73.0,482.0,160.0,poor,high
Bonita Vista Senior High,Sweetwater Union High,San Diego,70.0,71.0,41.0,1.5247776365946633,3.6848792884371027,68.48792884371029,11.944091486658195,6.734434561626429,7.6238881829733165,72.0,659.0,256.0,good,low
Castle Park Senior High,Sweetwater Union High,San Diego,33.0,39.0,78.6,0.5,1.875,90.0,3.5000000000000004,1.0625,3.0625,23.0,447.0,112.0,fair,high
Eastlake High,Sweetwater Union High,San Diego,69.0,68.0,22.3,3.395585738539898,2.6146010186757214,54.49915110356537,15.280135823429541,9.202037351443124,15.00848896434635,111.0,802.0,428.0,good,very low
Chula Vista Senior High,Sweetwater Union High,San Diego,31.0,42.0,76.2,0.542118432026689,1.7097581317764805,88.49040867389492,4.5037531276063385,1.9599666388657215,2.793994995829858,83.0,672.0,209.0,fair,high
San Ysidro High,Sweetwater Union High,San Diego,39.0,28.000000000000004,77.5,0.70568700705687,1.86799501867995,88.62598588625985,4.192611041926111,1.2453300124533,3.3623910336239105,139.0,702.0,195.0,fair,high
Otay Ranch Senior High,Sweetwater Union High,San Diego,55.00000000000001,52.0,33.4,3.923205342237062,4.883138564273789,56.46911519198664,7.595993322203673,8.13856427378965,18.98998330550918,67.0,626.0,328.0,good,low
Hilltop Senior High,Sweetwater Union High,San Diego,49.0,49.0,62.2,0.9970089730807578,1.2462612163509472,84.14755732801595,8.225324027916251,3.140578265204387,2.243270189431705,73.0,599.0,188.0,fair,medium
Mar Vista Senior High,Sweetwater Union High,San Diego,32.0,38.0,65.9,0.7458048477315102,1.9266625233064014,73.27532628962088,12.243629583592293,5.531385954008701,6.277190801740211,55.0,417.0,106.0,fair,medium
Sweetwater High,Sweetwater Union High,San Diego,47.0,40.0,82.6,0.5854372484449323,1.0245151847786316,80.86351994145627,2.2685693377241125,1.6831320892791803,13.574826198316867,96.0,732.0,177.0,fair,high
Montgomery Senior High,Sweetwater Union High,San Diego,32.0,31.0,69.0,0.8519701810436635,1.810436634717785,85.8359957401491,3.5143769968051117,2.768903088391906,5.218317358892439,62.0,452.0,121.0,fair,medium
Mission Vista High,Vista Unified,San Diego,68.0,86.0,27.3,5.747126436781609,1.4519056261343013,34.54325468844525,47.610405323653964,5.626134301270418,5.021173623714459,92.0,391.0,182.0,good,low
Rancho Buena Vista High,Vista Unified,San Diego,67.0,63.0,56.2,2.416626389560174,2.4649589173513777,62.300628322861286,24.842919284678587,5.074915418076365,2.899951667472209,63.0,484.0,142.0,good,medium
Guajome Park Academy Charter,Vista Unified,San Diego,66.0,88.0,57.60000000000001,0.9213323883770376,1.48830616583983,66.54854712969525,20.90715804394047,7.6541459957476965,2.4805102763997167,16.0,103.0,41.0,good,medium
Sage Creek High,Carlsbad Unified,San Diego,79.0,89.0,17.8,10.407239819004525,1.3574660633484164,26.69683257918552,50.829562594268474,8.220211161387631,2.48868778280543,103.0,307.0,149.0,excellent,very low
